text,gov
"Such risks, trends, and uncertainties, which in some instances are beyond our control, include our inability to execute certain projects and plans identified herein on a timely basis or at all, and other future events.",0
"We are subject to additional risks and uncertainties described in our quarterly and annual reports filed with the Securities and Exchange Commission from time to time, including in the “Risk Factors” and “Management’s Discussion and Analysis of Financial Condition and Results of Operations” sections contained therein, which reports are made publicly available via our website, www.gray.tv.",0
This report reflects management’s views as of the date hereof.,0
"The human element was always a top priority at GasLog, right alongside the environment.",0
"Our Environment, Social and Governance (ESG) agenda proved to be right.",1
"As I took over as CEO, my first order of business was to reinforce all these messages and assure the right level of resources to support our ambitions.",0
"The impact of COVID-and global trade remained a major issue in 2021, however, decarbonization dominated the industry’s concerns.",0
Our summarizes our ESG progress and is compiled in general compliance with the Sustainability Accounting Standards Board (SASB) marine transportation standard.,1
"We are also offering floating storage and regasification solutions through existing twin purpose assets and have the capability to convert existing assets to offer floating services in record lead time. we transport: LNG LNG remains the cleanest commercially available stable energy source for power generation, industrial, residential and transport (including maritime) sectors.",0
Innovation We constantly look to improve through new ideas and ways of thinking and differentiate ourselves from the competition.,0
Integrity We live each day according to our values even when no one is watching.,0
On the right we present the average efficiency ratio (AER) and the annual COlast three years.,0
"Despite growing climate control ambitions, global carbon dioxide emissions rose by to 36.3 billion tonnes, their highest ever level.",0
Fears exist that climate initiatives might be delayed or watered down due to energy security concerns exacerbated by the Ukraine crisis.,0
"Initiatives SASB KPIs Appendices 4.1 ESG management and governance The GasLog Board, through its Safety and Sustainability Committee, assumes ultimate responsibility and oversight over ESG.",1
"At management level there is an active and diverse ESG steering group to assess, develop targets and initiatives and ensure they are sustained and adequately resourced.",1
Our internal policy frameworks guide and support employees in addressing sustainability-related issues.,1
We periodically review the efficacy of our internal controls and policies.,1
"The SASB Marine Transportation standard provides useful guidance on material topics, however, we also met with key external stakeholders (banks, customers, investors) to garner their feedback on our ESG program and disclosures, align on materiality and explore opportunities for collaboration.",1
"As shown in the graph to the right, we mapped materiality along two dimensionsstakeholders and impact on business operations and financial performance.",0
"Reporting’, whereby “a company is required to disclose information on environmental, social and employee matters, respect for human rights, and bribery and corruption, to the extent that such information is necessary for an understanding of the company’s development, performance, position and impact of its activities” (Article 19a (1) of Directive 2013/34/EU (introduced by Directive 2014/95/EU, the Non-Financial Reporting Directive)).",1
We have also used the UN SDGs as another framework against which we review our portfolio of initiatives.,1
"Through our ISO standards’ compliance, we further contribute to the SDGs depicted below: and opportunities We support the aims of the TCFD to improve the transparency and reporting of climate-related risks and opportunities and are moving towards alignment with TCFD disclosure requirements.",1
GasLog’s risk management policy is applicable to all functions and processes.,0
The company’s risks and risk management strategy are annually reviewed.,0
"Our ESG program is comprised of three focus areas: ((2) Safety and wellbeing (3) DE&I These focus areas are aligned with our internal and external stakeholders’ input, and each has a clear ambition, and initiatives designed to achieve it.",1
"Partnerships: Seek industry partners and high-impact forums to drive change across all three pillars: environmental, social and governance.",1
Report utilizing an established framework (SASB) and ensure our ESG program remains relevant to our business and our stakeholders.,1
"Innovation is one of our company’s values and, together with our continuous improvement culture, allows us to realize significant reductions in fuel consumption per unit of freight.",0
We are investing in a dedicated decarbonization team and provided seminars and training for our personnel to enhance our internal capability.,0
"This is testament to the rigor of our operating platform, risk management processes and skill of our people.",0
"Safety, resilience and labor conditions Safety underpins our culture and is the primary consideration in how we conduct all our activities.",0
"We encourage a continuous learning culture, and all staff are trained in health, safety, social and environmental risks.",0
Our Take the Lead program incorporates all the safety initiatives and key indicators for promoting our safety culture and the wellbeing of our employees.,0
"Take the Lead goal is Goal at zero is within our control, and much of this depends on what we believe and how we behave.",0
"In summary, Take the Lead is a vision to attain what we all aspire to; an incident-free workplace where our wellbeing is safeguarded.",0
"We have a strong track record for the efficient, safe and reliable operation of the LNG carriers under our management.",0
"We are also a founding member of ‘HiLo’, the only risk management company in the world using big data analytics to predict and prevent maritime catastrophes.",0
"We believe that care for our people, the excellent living conditions and working areas on our vessels, along with our deeply embedded safety culture, are underlying reasons for our high retention rates for officers and crew.",0
"To this end, we revamped our Behavioral Based Safety and Mental Resilience program (as part of our ‘Take the Lead’ program) and invested in training our senior officers to manage their own stress and identify the signs of mental stress in others.",0
We are a proud AMVER (Atlantic Merchant Vessel Emergency Reporting) program participant and in award for the voluntary participation of our ships in this humanitarian program.,0
"Initiatives SASB KPIs Appendices COVID-19 pandemic and Ukraine crisis 2021 was the second year of the COVID-19 pandemic, marked by increasingly contagious variants.",0
"We share below some encouraging stories of our seafarers going beyond the call of duty, shining examples of our values of teamwork, customer focus and reliability: Captain Konstantinos Lyras The GasLog Salem was unable to carry out crew changes because of a virus outbreak onboard and several months of unfavorable voyage patterns.",0
"Improving the diversity, equity, and inclusion of our workforce and management team is a business priority, as we believe it improves our access to talent, spurs innovation, enriches deliberations, enhances our ability to relate to our customers and supply chain, and leads to better business results.",0
"We are keen to promote a seamless culture across our shore and vessels and, where possible, we offer ship-shore transfers and short-term rotational development assignments.",0
The training center is staffed by masters and chief engineers who are familiar with the GasLog culture and our high operating standards and thus well placed to assess and guide our future talent.,0
"We aim to address this through initiatives such as our mentorship program, intentional recruitment, and hybrid flexible work policy.",0
"To further understand unconscious bias and differences in the employee experience between men and women at GasLog, as of surveys will show results along gender lines to understand if females and males have different perceptions of their career opportunities, working environment and culture at GasLog.",0
"Our dedicated HR team monitor and advise management and personnel on career development and training, including subsidized continuing education programs for high potential people.",0
"Reward We offer a competitive mix of salary, bonus and benefits, and review our pay practices and market positioning regularly to ensure we are able to attract, retain, and motivate highcaliber talent.",0
"We pay our seafarers at rates above the Collective Bargaining Agreement (CBA) framework under the International Transport Workers Federation (ITF) and our crew benefits include health, catering and safety management of the highest standards.",0
"We expect suppliers to hold their own suppliers to the same high standards and whilst we do not audit our supply chain, we have implemented a due diligence review process for those suppliers and vendors we categorize as ‘high risk’ in terms of anti-bribery and corruption or modern slavery.",1
"We strengthened our internal assurance on the ESG data collection, set appropriate ESG KPIs in the company’s performance compensation formula, reviewed our policies/governance scheme ensuring ESG aspects are covered, reviewed our enterprise risk management system and process on the ESG risks, and added ESG as an agenda item in management meetings.",1
"FOUNDATIONAL / SASB KPI topic: Business ethics, Data security Evaluation of climate-related financial risk: Review external landscape for reporting and align with stakeholder requirements.",1
"Shore staff awareness and training on office recycling, water and energy conservation policy (lifestyle awareness).",0
"SAFETY AND WELLBEING / SASB KPI topic: Stakeholder engagement, Employee health and safety, Accident and safety management Expand resilience training to shore staff in addition to ship crew (including initiatives of the ‘Partners in Safety’ program).",0
Provide ship and shore assignment programs for career development and to promote a one-team culture.,0
"Initiatives SASB KPIs Appendices 5.5 Leadership and governance Board and Management Our Board of Directors consists of five members and in 2021 it met 14 times, virtually or in-person.",1
The Board oversees management and seeks to assure that the interests of all shareholders are served.,1
"Operational management is headed by our CEO, who is responsible for the day-to-day operations of the Company, controls its affairs and business and works with the Board to develop our business strategy.",0
"Our financial disclosures can be found in our 20-F filed with the US Securities and Exchange Commission (SEC) on 9 March 2022 and can be read at gaslogltd.com/investors/annualquarterly-reports/ Committee structure The Board has three standing Committees: the Audit and Risk Committee, the Compensation Committee and the Safety and Sustainability Committee.",1
"Our Audit and Risk Committee consists of two directors, and our Board has determined that each director qualifies as being independent of the Company and possesses the relevant financial expertise to serve on the Committee.",1
The charter of the Audit and Risk Committee is available on the Company’s website (gaslogltd.com/ investors/governance/) along with GasLog’s Byelaws and Memorandum of Association.,1
"Onshore and at sea, our employees are supported by world-class management practices and technologies in communications and marine safety.",0
Zero tolerance We have zero tolerance for bribery and corruption.,1
All employees are required to attest to our Anti Bribery and Corruption policy and undertake annual online training to ensure they are informed about the latest requirements and can recognize and report breaches.,1
"We strive to achieve our long-term goals and, hence, always maintain the highest standards of integrity, safety and fairness.",1
All information used and presented in this report is the best available at the time of reporting.,0
"(γ) Operating days are calculated as the number of available days in a reporting period minus the aggregate number of days that the vessels are off-hire due to unforeseen circumstances (i.e., a measure of days in a reporting period during which vessels actually generate revenue).",0
Total number of port calls for the wholly owned/bareboat fleet during the reporting period.,0
"Code of International Standards and Recommended Practices for a Safety Investigation into a Marine Casualty or Marine Incident Resolution MSC paragraph 2.9, chapter 2 of the General provisions.",1
"Compliance cost increase for new requirements and changes in operating procedures (i.e. reduction in cargo capacity, operating speed).",0
Any forward-looking statements speak only as of the date of this green finance framework.,0
"To do this the right way, we are committed to a strong environmental, social, and governance framework that ensures not only our own longterm success, but also leads our industry and stakeholders to a cleaner, safer, and more inclusive sustainable transportation future.",1
Current trends point to freight and passenger rail activity more than doubling by we can help lead the world to a zero-emission rail future – built on advanced battery electric and hydrogen solutions – that avoids over 300 million tons of carbon dioxide (CO2) a year.,0
"At Wabtec, we use our strengths to accelerate our environmental, social, and corporate governance (ESG) actions to better serve our employees, customers, communities and shareholders in more sustainable ways.",1
"And, efficient internal operations only get us so far.",0
"That’s why it is so critical for us to have transparent ESG reporting aligned to established disclosure frameworks, such as the Sustainability Accounting Standards Board (SASB).",1
"Our participation in this initiative highlights how our company values respect for human rights, upholds fair, non-discriminatory labor practices, promotes greater environmental responsibility, operates with integrity, and works against corruption.",1
"And, I know we will lead our industry forward, not by waiting for the future, but creating it.",0
"Following our initial identification, the highest priority issues were selected based on alignment with key external ESG standards, frameworks, and disclosures used by the Sustainability Accounting Standards Board (SASB), the resource transformation sector, and the industrial machinery and goods industry.",1
It should not be confused with materiality for financial reporting or regulatory purposes.,0
Integrating renewables into Wabtec’s products and operations and enabling the adoption of new and emerging renewable energy and resource management solutions.,0
& Compliance Upholding ethics and integrity in Wabtec’s business by ensuring transparency in financial practices.,1
Complying with applicable national and local laws and regulations by promoting practices and policies that encourage reporting instances of noncompliance and by implementing corrective actions that prevent recurrence.,1
"Promoting ethics and compliance throughout Wabtec’s value chain, especially among suppliers.",1
"Speak Up, Wabtec!, our confidential program for employees to identify potential policy or compliance issues (12 cases per 1,000 is a benchmark from Navex, our third-party administrator).",1
"Ensuring the responsible management and use of data, including data from customers, employees, and suppliers.",0
"Modernizations could lead to more than a providing more than a 40% increase in reliability, an increase in haulage ability greater than 50%, and a reduction in maintenance and repair expenses. of the steel in each locomotive is reused during the remanufacturing 50% 16 Leading in Modernizations In August 2021, we completed our 1,000th remanufactured locomotive at plants in Fort Worth, Texas, Erie, Pennsylvania, and Contagem, Brazil since the modernization program began in 2015.",0
"When the units have been remanufactured, A.C. traction, improvements in truck design, and new standardized control systems allow Norfolk Southern to carry out trips using two rebuilt units when it would have required three older models to achieve the same task.",0
"The modernized locomotives will benefit from improved performance and increased reliability with new features including an upgraded engine, new electrical cabinets, a new design highefficiency radiator and radiator cab, an upgraded control system to remove obsolescence, and A.C. traction with individual axle control.",0
"Our Trip Optimizer™ smart cruise control system, which can be added to existing locomotives, helps improve fuel usage and reduces emissions.",0
"Positive Train Control (PTC), now on every main line locomotive in the U.S., is a foundational technology for delivering a safer, more utilized, and automated rail network.",0
"ERJU will invest €of the rail industry, including: autonomous trains, improved network management, and freight development.",0
"We also continued to see progress with the adaptation of our new brake control products, Metroflexx and Regioflexx, which help reduce weight on trains to improve performance and lower emissions.",0
"While our ultimate goal is to lead the way on creating a zero-emissions rail future, we are deeply invested in creating positive impact across our operations, from reducing waste generation to increasing water use efficiency to developing a sustainable and resilient infrastructure that supports economic development and human well-being.",0
"For smaller facilities, best practice guidelines are provided around energy conservation.",0
In are implementing a new supplier management application to achieve greater visibility globally for all our business groups and to enable an increase in representation of these diverse suppliers.,0
A key component of that is transparently measuring our progress against our biggest DE&I targets and regularly sharing this information with our internal and external stakeholders.,1
Workforce Diversity Training Creating a true culture of inclusion is one of our biggest priorities.,0
"Building on the strength of our partnership with MindGym, a leading psychology-based training and development company, we’ve continued to refine our company-wide DE&I training by focusing on behaviors that lead to inclusivity.",0
"https://www.hrc.org/resources/corporate-equality-index https://www.hrc.org/resources/corporate-equality-index With the help and leadership of our seven global Employee Resource Groups (ERGs) that are led and managed by Wabtec employees, we are fostering a workplace where employees treat each other with respect and dignity, diverse perspectives are sought and encouraged, and everyone feels safe bringing their authentic selves to work.",0
"In doing so, we aim to retain and attract diverse talent, grow our team through leadership development opportunities, invest in the communities in which we operate, and advance a culture of belonging.",0
"To lead the transportation industry toward a more sustainable future, we need a strong global workforce that has the right skills, in the right places, to achieve our strategic objectives.",0
"In a year where competition for top talent has become increasingly fierce, efforts to prioritize targeted recruitment, retention, development, and promotion have become even more important.",0
"Since Work® has been the global authority on workplace cultures, identifying exceptional locations where employees and organizations thrive together.",0
"for WITEC, is a tremendous recognition of our, “great culture, employee engagement and career progression opportunities that we continuously create and improve for our employees.” recognition in India.",0
"Here, all factory-floor employees were provided with innovative decision-making tools that enabled the sharing of responsibilities and helped drive continuous improvement in safety, quality, delivery, maintenance, and engagement.",0
"EMPOWERING PEOPLE AND COMMUNITIES Best Places to Work To help our people reach their full potential, we must ensure we’re providing robust growth opportunities, supported by a recognized culture of trust and inclusion.",0
"In addition to the scholarships, the program will provide students with opportunities to learn, develop and grow through internship programs, projects, and Corporate Social Responsibility activities and facility tours.",0
"EMPOWERING PEOPLE AND COMMUNITIES Caring for Our Communities: Ukraine Conflict Wabtec has long worked to meaningfully impact the communities in which we live and work, especially during moments of great crisis.",0
"And we endeavor to continuously improve and foster a culture that proactively reduces risks and hazards in our operations, protects the environment, ensures regulatory compliance, and encourages learning and development.",1
"To ensure operational accountability for EHS across all levels of Wabtec, we use standard metrics (both lagging and leading indicators) and structured management reviews to track and measure EHS performance across all our operational sites.",1
"As we continue our journey to EHS excellence at Wabtec, we plan to strengthen our focus on three key areas: compliance assurance, risk reduction, and learning and development.",1
"In Policy, deepening our compliance commitments in all areas of EHS.",1
We also comprehensively deployed the EHS component of our Wabtec Management System – the “EHS WMS” – which provides a standard set of expectations for all global manufacturing and services sites.,0
"To ensure effective and consistent implementation of the EHS WMS at our operational sites, our Corporate EHS team is facilitating training and best practice sharing across all sites, as well as auditing and validating at least one element of the EHS WMS at the sites.",1
"Wabtec also implements a series of standards, procedures, and tools to ensure our operational sites comply with all applicable EHS laws and regulations, satisfy our corporate expectations, and continuously improve sitelevel EHS performance.",1
"These cover: machine safety, electrical safety, lockout/tagout, lifting operations, and air, water and waste management.",0
"In ensure clear and consistent timelines for incident reporting, management, and escalation by Wabtec’s operational sites.",0
We also established a standard template for our Safety Bulletins to ensure incident learnings and corrective actions are easily communicated across Wabtec.,0
"Erie, PA In Erie, Pennsylvania launched the first Ergo Cup competition to reduce ergonomic injuries, share solutions and ideas, drive positive culture change, and recognize the contributions of our employees.",0
This quarterly competition provides an opportunity for ergonomic teams to share projects across the organization.,0
"From left to right: Ergo Cup winners from the Erie Pipe Deburr Team, Mark Murray, Bob Joyce, Don Graham, Tom Bemiss, Doug Larsen, and Dick Vanucci.",0
"The course instills Wabtec’s EHS expectations of its Operational Leaders by providing an awareness of EHS impacts and legal and compliance responsibilities, practical tips for achieving and maintaining EHS excellence, and ideas for cultivating a positive culture and engaging employees to take ownership for EHS.",1
"When it comes to sustainability, a robust corporate governance framework creates value for stakeholders and builds trust in the company.",1
"By developing the transformative technology needed to lead the clean energy transition in transportation and evolving our own internal operations, we can simultaneously capitalize on market opportunities, positively impact the environment and communities where we live and work, and generate long-term value for our customers, employees, and other stakeholders.",0
"To succeed, we need strong internal governance and a robust Environmental, Social, and Governance (ESG) framework.",1
"This starts with our Board of Directors, who oversee the execution of the company’s ESG strategy as part of their oversight of Wabtec’s overall business.",1
"The Board, under the leadership of the Nominating and Governance Committee and its ESG Subcommittee, oversees our sustainability strategy and execution against our ESG goals; reviews climate-related risks and opportunities; enhances enterprise risk strategy and management systems; addresses Environmental, Health, and Safety (EHS) matters; and shapes public policy and advocacy efforts.",1
"This team is comprised of leaders across all functions and business segments, including EHS, Operations, Engineering, Finance, Sourcing, Legal, and Human Resources.",0
They are responsible for implementing actions within those functions that support Wabtec’s ESG framework and strategy.,1
"Risk Management Approach At Wabtec, however, our position as the leading global provider of equipment, systems, digital solutions, and value-added services for the freight and transit rail sectors means that preparation and resilience is critical to how we do business and confront these events when they arise.",0
"Our Board of Directors, primarily led by the Audit Committee, is responsible for overseeing and monitoring the material risks facing the Company.",1
"At the heart of these risk management efforts is our Enterprise Risk Management (ERM) process, which is our primary vehicle for assessing and managing operational, strategic, financial, and compliance risk.",1
"While macro-economic and political trends create uncertainty, we remain committed to enabling the transition to a zero-emissions transportation future – and, we believe that our efforts create a strong competitive differentiator for our business strategy.",0
The potential challenges posed by evolving climate change policy and prospective regulations are heavily dependent on the nature and degree of such regulations and the extent to which it applies to our industry.,0
"Finally, although beyond the control of the company, the use of fuels and related products by Wabtec’s customers also results in greenhouse gas emissions that may be regulated.",0
"Notwithstanding these potential risks and challenges, we are energized by the opportunities presented for Wabtec’s innovative products and services to lead the world to a zero-emissions transportation future.",0
"Ethics and Compliance At Wabtec, we’re always searching for new ways to operate more responsibly and safely as we deliver on our mission to move and improve the world.",1
"In order to build a more sustainable future, we must take significant measures to ensure our business practices reflect our commitment to the highest environmental, social, and governance standards.",1
"We pride ourselves on having a culture of integrity, safety, and accountability for employees, suppliers, and the communities where we live and work.",1
"To further our ongoing commitment to compliance, integrity and fairness, Wabtec launched a new Code of Business Conduct and Ethics (“Code of Conduct”) in to all employees and contingent workers.",1
The Code of Conduct is the foundation of our Global Compliance Program.,1
"Voice of Integrity: Speak Up, Wabtec Open reporting without fear of retaliation is a cornerstone of Wabtec’s commitment to integrity and is one of the best indicators of employee engagement on compliance expectations.",1
"Wabtec’s business units use standard terms and conditions for suppliers that incorporate Wabtec’s Supplier Code of Conduct, setting specific expectations regarding suppliers’ compliance with laws and regulations linked to environmental, health, safety, labor, human rights, security, and privacy.",1
We also regularly audit suppliers in high-risk countries.,0
"In Management tool to enhance our understanding of risks to our supply chain and use those findings to lessen the impact of disruptions, drive operational efficiencies, and accelerate integration synergies.",0
We received a “Program of the Year” award from Riskmethods for the successful rollout and impact of our Supply Chain Risk Management program.,0
"The Policy prohibits any form of forced, involuntary, or child labor in our operations and includes specific commitments to continuously identify, prevent, and mitigate any adverse impacts of our activities.",0
"Cybersecurity Framework Cybersecurity and data protection are important considerations in the design and production of Wabtec products, projects, and services.",0
"ESG Data & Goals Wabtec is committed to publicly reporting on ESG topics, discussing the opportunities and challenges we encounter as we work to enhance performance and conduct business in the most responsible manner possible.",1
to salaried workforce Creating a true culture of inclusion is one of our biggest priorities.,0
"The inventory is complete, with all sources included on an operational control basis.",0
ESG DATA & GOALS Corporate GHG Inventory The Wabtec GHG inventory follows the GHG Protocol and has undergone third-party verification by Bureau Veritas.,0
Wabtec is working to strengthen near miss reporting in its electronic EHS management system by increased awareness of this strong leading indicator.,0
Wabtec had no sales of medium- and heavy-duty vehicles in 2021.,0
kilowatt-hour RT-IG- (1)(a) 0.8 g/kWh (1)(b) 5.2 g/kWh (2)(a) 0.01 g/kWh (2)(b) 0.05 g/kWh Metrics on sales-weighted emissions of NOx and PM of (c) on-road medium- & heavy-duty engines and (d) other non-road diesel engines are omitted due to lack of applicability to Wabtec.,0
"The SASB Standards, now a part of the IFRS Foundation, are a set of standards that guides the disclosure of financially material and decision useful sustainability information to investor.",1
"Description of the management of risks associated with the use of critical materials Discussion and analysis N/A RT-IG- Wabtec manufactures a wide range of products that contain certain critical materials such as tantalum and tungsten, but Wabtec does not purchase ore or unrefined materials directly from suppliers.",0
"To this effect, we have made some significant changes in how CSR is managed at GVC, making it a core component of our culture as we continue the integration drive.",0
Those changes include: ■■ Establishing a Board-level CSR Committee to provide the necessary oversight and senior leadership; ■■ Appointing a new Director of Responsible Gambling to help us realise our safer gambling ambitions and a Head of CSR to coordinate our approach with stakeholders across the business; and ■■ Developing a new CSR strategy ‘Fair Play’ which sets out our priorities and activities across the areas where we have an impact on society.,1
"GVC Holdings PLC | Corporate Social Responsibility Report 4 Our strategic M&A activity and exceptional financial performance have taken us from an AIM-listed company in 2014, with a market capitalisation of less than £285m and employee numbers in the low-hundreds, to a FTSE 250 company valued at over £5bn, employing a workforce of more than 25,000 at the end of 2018.",0
"We have been working on uniting the group functions, exploring where best-practice can be shared between our brands and teams, and have made significant progress in the integration of the businesses.",0
"The reduction in maximum stake permissible on FOBT machines from £introduced on 1 April 2019, is expected to cause the closure of around 1,000 of the Group’s shops.",0
"To keep abreast of these developments, we take a systematic approach to risk mapping and management, and understanding the long-term value drivers within our sector.",0
We maintain a register of social and governance issues that we track and update regularly.,1
"CSR STEERING GROUP The Board considered it appropriate to establish a dedicated CSR Committee covering regulatory compliance, AML, responsible gaming, health and safety, environmental impact, data protection and diversity in the workplace.",1
"In addition, a small team of CSR advisers sits at the corporate centre, which includes our external advisers Carnstone Partners Ltd.",0
"Together they advise the Board CSR Committee and other internal bodies, assist the operational units and review our environmental and social performance data.",1
"With regard to external engagement, we keep abreast of developments in the responsible investment market and monitor the environmental, social and governance policies (“ESG”) and standards of our largest investors.",1
"We have a policy of not making political contributions; in practice this means we would never support political parties or organisations associated with political parties, be it in kind or through cash donations.",0
"The result is an emerging framework, based on a deep understanding of our sector and where it is heading, providing structure and accountability to the issues we have identified as important to us as to our stakeholders.",1
"This has, of course, come at a cost but maintaining a reputation for fairness and integrity is vital to growing and maintaining our business in the long term.",1
This is testament to the fact that safer gambling is a multi-faceted issue with no one single silver bullet for preventing gambling related harm.,0
"We are determined that responsible gambling is a non-negotiable part of the way we do business, and “Changing for the Bettor” is our considered attempt to lead the way in minimising the risk from gambling related harm.",0
"Promoting responsible gambling behaviours We strive to keep our customers informed and able to control their gambling behaviour, by providing adequate information on how to gamble responsibly, regular messages about their spending history, and tools to help customers better control their activity, e.g. by setting limits on spend.",0
"In Qagreement with EPIC Risk Management (EPIC), an independent gambling harm minimisation consultancy.",0
Through the research it is hoped that all stakeholders will be able to gain a better understanding of the issue.,0
"We have established a comprehensive compliance programme, including detection and monitoring systems across all our business activities.",1
"All relevant staff are trained regularly in the GVC AML processes and procedures covering: what money laundering is and what incidents they may detect that could constitute money laundering within the GVC Group, to The Dow Jones Sustainability Index gave GVC a maximum rating for our anti-crime policy and measures.",1
"GVC Holdings PLC | Corporate Social Responsibility Report 12 We are an international business with more than 25,000 colleagues in 20 countries worldwide, 77% of whom are employed in Great Britain.",0
"The Code is now built into our employee induction and training processes to ensure all employees are fully aware of what is expected of them and what they, in return, can expect from the business.",0
The Code forms the foundation of our global employee framework and is consistent with the International Labour Organisation core labour standards and supports the Universal Declaration on Human Rights.,1
"■■ The first part of the plan is to ensure we have the right operating model, with everyone clear on roles and responsibilities; ■■ We will then focus on recruiting the right people into the business and ensure that all new starters get the right induction into the business and feel supported as they start their journey with us; ■■ We are concluding the roll-out of a two-day face-to-face induction programme to train all new shop colleagues on aspects of running our shops, serving our customers, important aspects of Health and Safety and their role in promoting responsible gambling; ■■ Our structured training programme, Foundations, will support our colleagues to be great in their roles, and our development programme, Advance, will help those who want to grow in their careers and move upwards; ■■ Communication is an important part of our plan, ensuring that the key messages reach our colleagues, so they are clear about their objectives and feel a part of GVC; ■■ We then focus on Performance Development, and creating a highly supportive, highly challenging environment where colleagues can shine; and ■■ Finally, recognising and rewarding great performance.",0
"Our programme will be delivered across multiple colleague touchpoints, from recruitment and induction to performance management, reward and learning and development.",0
"Providing education, practical advice and courses run periodically to raise awareness and build skills e.g. financial management, nutrition, team events, etc.",0
"We will train an internal team to act as subject matter coaches, train mental health first-aiders and provide line managers with mental health awareness training.",0
eLearning will be available for colleagues plus courses on stress management and resilience.,0
"We are initially focussing on gender equality, which will help us to address a disappointing annual decline in females in management positions and in March we established an internal global women’s network through our GVC intranet site.",0
"Additional future priorities include reviewing our full employee lifecycle from an inclusion perspective to remove any bias in our processes, as well as focusing on succession planning and internal promotion.",0
"At GVC, we are preparing to meet the new UK reporting requirements on CEO pay ratios and long-term incentive outcomes, effective as of in annual reports the following year.",0
"The new policy remuneration framework, adopted in vested remuneration from 2019 and thus a more balanced pay ratio.",0
"At a time when companies are beginning to think much more about developing and engaging the human capital in their business, sport is intrinsically linked to values such as integrity, loyalty, teamwork and ambition and can be a great vehicle to bring this engagement to life.",0
A strategic partnership with SportsAid which will support both talented individuals and national sporting excellence programmes in the lead up to the next Olympics.,0
"The first step was to develop a new Code of Conduct, as described on page 12.",1
We will continue to build a transparent approach to responsible business as we develop an integrated whistleblowing code and supplier code during 2019.,1
Having effective data and information security systems in place is only a first step to protecting our customer and corporate information.,0
"In the run-up to this date, we established a GDPR steering committee, led by the Group Director of Legal, Regulatory & Company Secretariat to focus our work and ensure compliance.",1
Adhering to the new rules will be an ongoing effort on our part with our Technology Governance team continuously assessing the risks and controls around security and IT operations alongside the Internal Audit function.,1
"In team, led by GVC’s Chief Privacy Officer, tasked with aligning the enlarged company’s data privacy strategy and governance structure.",1
"Financial conduct GVC aims to create the highest standards of financial conduct across the business, both through robust policies and systems and working to create a culture of responsibility.",1
"Health, Safety, Security and Environmental management Health, Safety, Security and Environmental management (HSSE) are important priorities for us.",0
We are taking steps to encourage a positive health and safety culture throughout the business and to maintain a safe environment for our customers and colleagues.,0
"The management system is based on a proactive and predictive risk approach where we can identify risks early, allowing us to make changes to our management system controls as needed.",0
"This will be focussed on our procurement policy, procedures and supplier contracts as well as our transport policy and procedures, taking account of our supply chain footprint, as well as emissions associated with corporate mileage.",0
The increase in 2018 reported employee accidents and incidents is partly attributable to improved reporting practices.,0
"Sourcing responsibly and engaging with our suppliers Modern slavery and human trafficking are on the increase, and slavery has become an important issue in several countries in which we operate.",0
"We take this issue seriously and prohibit all forms of slavery, both in our own operations and within our extended supply chains.",0
"Our approach is guided and reinforced by our Code of Conduct, and Environmental, Social, and Ethical Purchasing Policies which are communicated to all employees and explicitly referenced in our terms of engagement for all suppliers and business partners.",1
"While we continue building a firm foundation for maximising our positive impacts in the years to come, the majority of our objectives remain process and policy-driven.",0
"Responsible employer ■■ Creating a “one GVC” culture across the company, harmonising policies and developing our employer proposition around a shared set of values and opportunities; ■■ Embedding and broadening our initiatives to continuously strive to make GVC an inclusive employer of choice where people can succeed and progress in a meritocracy; a company where “everyone is in the game”; and ■■ Rolling out Well-me, a targeted three-year plan to enhance the physical and emotional wellbeing of all GVC colleagues.",0
Responsible communities and markets ■■ Start distributing funds from the newly established GVC Community Fund through grants of up to £and disability sport as well as mental health and men’s health issues; and ■■ Implementing the strategic partnership with SportsAid which will support both talented individuals and national sporting excellence programmes in the lead up to the next Olympics.,0
"We are proud to present the FedEx Report, which covers progress toward our environmental, social, and governance (ESG) strategies, goals, and initiatives.",1
"PLE unifying, enterprise-wide culture values to knit our entire network of nearly members together under shared values and behaviors.",0
"The success of our network is built on our company’s sound environmental, social, and governance (ESG) practices, which are outlined in this report in three sections focused on our principles, our planet, and our people.",1
"Our principles reflect our absolute commitment to ethics, integrity, and reliability in our business practices.",1
"Guided by the FedEx Code of Conduct and reporting channels, the FedEx governance structure is the bedrock of our continued success.",1
"In April American transportation and logistics company to issue a sustainability bond, introducing a direct way for the investor community to support our carbon neutral operations goal.",0
"global ESG governance At FedEx, we focus on long-term performance, which has guided our company’s success for nearly five decades.",1
"To deliver on this forwardthinking strategy, we embed ESG throughout our culture and align our sustainability approach with our mission and values.",1
The Board and its committees oversee our global sustainability strategies and programs and are responsible for evaluating management’s efforts to align enterprise culture with our values and long-term strategy.,1
"Recently, the Board renamed three of the committees to better reflect their respective oversight responsibilities.",1
Risk management We employ an Enterprise Risk Management (ERM) program that provides a common framework for identifying and evaluating top risks across our business operations.,0
"Our ERM team evaluates and finalizes identified risks and shares key risks with both the Board of Directors and the Audit Committee at least once per year, with significant changes shared quarterly.",1
We understand that risks to our business are continuously evolving and we routinely review our risk management processes to enhance our business against future risks.,0
