text,env
"43Talanx GroupAnnual Report 2019 At the end of the year, the interest rate for ten-year German government bonds was around –0.19%, down approx.",0
"However, a unanimous vote is required to increase liabilities of shareholders.",0
They are also responsible for safeguarding the assets of the Company and hence for taking reasonable steps for the prevention and detection of fraud and other irregularities.,0
"In our estimation, there are currently no recognisable individual or cumulative risks that would endanger the continuity of DBAG or the Group as a going concern.",0
"It reviews the detailed components of market, credit and liquidity risk exposures of the business to ensure that such risks are monitored and assessed appropriately.",0
"We also challenged Group management’s assumptions of terminal value, void periods and assumptions of the renewal rents by comparing them with economic and industry forecasts.",0
The companies risk classification and internal controls related to the identification of loans with a heightened credit risk is central for the valuation of loans to customers.,0
"Furthermore, the risk department analyses all dealers with a potential risk on a monthly basis.",0
He joined General Electric Company (GE) in 1995 as a finance trainee in London.,0
"For example, it is conceivable that policyholders whose health has deteriorated significantly will be less inclined to terminate contracts insuring disability or death benefits than those policyholders remaining in good health, thus contributing to an increasing trend in the expected mortality of policyholders, as the portfolio of insurance contracts is reduced due to surrender.",0
"For instruments where fair value is determined from valuation models, the assumptions and techniques used within the models are independently validated by an independent specialist model validation group.",0
"For the period from the 2020 Annual General Meeting to the 2021 Annual General Meeting, the General Meeting of Shareholders of 28 April 2020 approved a maximum amount of fixed compensation for the Board of Directors totalling CHF 3 200 000.",0
"Furthermore, in May and November of each year, it publishes specific details on the previous quarter.",0
"These calculations were performed individually and plan by plan, and rounded up to the nearest unit.",0
Performed a retrospective test over the NAV valuations for each fund to assess if the fund valuations reported in the audited financial statements in the prior year were materially consistent with the NAV valuation statements available at the time.,0
Swiss Life anticipates the rapid change in the world of work by offering varied and targeted training and development opportunities to update the professional and methodological skills of its employees.,0
"(as information provider, mainly making available market offers or valuations of instruments) and Markit®, as credit data provider, mainly for liquid loans.",0
"The amendments clarify, among other things, that disclosures in the notes are only specifically required if the information is material.",0
"Lastly, the Group has introduced a series of presentations called “Tikehau 360°” essentially calling on high-level external stakeholders from all walks of life to broaden the perspectives of their employees and enrich their general culture.",0
"Alongside this, both asset owner and asset manager will begin implementing our policy to phase out of thermal coal investment.",1
The change in fair value of -585 thousand euros (previous year: 126 thousand euros) is recognised in the consolidated statement of comprehensive income in “Unrealised gains/ (losses) on available-for-sale securities”.,0
We expect sustainability and sustainable investments to become the driving force behind successful asset management over the coming years.,1
"It reports regularly, promptly and comprehensively to the Supervisory Board on business developments, the Company’s financial position and results of operations, planning and goal achievement, and on current opportunities and risks.",0
Refer to Note 20 for additional disclosure about level 3 instruments.,0
"Deferred tax assets and liabilities are assessed at the tax rate applicable in the fiscal year in which the asset will be realized or the liability settled, based on the tax rates (and tax regulations) that have been enacted or substantially enacted at the balance sheet date.",0
"Thus, actual losses and policy benefits may deviate, perhaps significantly, from estimates of reserves reflected in the Group’s consolidated financial statements.",0
Valuation changes are recognised directly in the consolidated statement of comprehensive income.,0
"Further, we draw attention to the fact that half of the share capital and the legal reserves is no longer covered (article 725 para.",0
" SCOR SE,  SCOR Global P&C SE,  SCOR Global Life SE,  SCOR Auber,  GIE Informatique,  SCOR Global Life Deutschland (branch),  SCOR Global P&C Deutschland (branch),  SCOR Rückversicherung AG,  SCOR Global Life Rappresentaza generale per l’Italia (branch)  SCOR Global P&C Rappresentaza generale per l’Italia (branch)  SCOR Global Life Iberica Sucursal (branch),  SCOR Global P&C Iberica Sucursal (branch),  SCOR Global Life Reinsurance UK Ltd (which became SCOR Global Life SE UK Branch) (branch),  SCOR Global Life Reinsurance Services UK Ltd,  SCOR Global Life Reinsurance Ireland Ltd,  SCOR Global P&C Ireland Ltd.",0
Our response during 2021 included launching a new app that makes it easier for our people to access learning tools – from anywhere and at any time.,0
"In addition, we partner with the most estab- lished fund managers, fast-growing funds and select startups, blending traditional prime brokerage services with innovative financing solutions and comprehensive capital and consulting advisory services, to help funds build durable organizations across their lifecycle.",0
"Currently, there are no licenced facilities in Canada for the permanent disposal of used nuclear fuel or L&ILW.",1
La Poste SA's trajectory was SBTi-certified in 2019.,1
"These may have a material adverse effect on the market prices of certain vehicle types in certain jurisdictions, which in turn could have a material adverse effect on our business, financial condition and results of operations.",0
These factors impact the economic and social system as well as the relative insurance needs.,0
"Optimising our repair network Direct Line Group Auto Services has been operating since 1995 and has grown to 21 sites covering most major UK cities, repairing around 90,000 accident-damaged cars each year.",0
This title elicited a fantastic response from consumers worldwide.,0
Engage- ment makes it possible to share the results of the quanti- tative and qualitative assessments included in the fund methodology with investee companies too.,0
"Over the last few years, we have witnessed a continued increase in the number and severity of weather events.",1
"53 respectively, through ASE Cultural and Educational Foundation to fund various environmental projects, and our board of directors have resolved in a resolution in January 2018 to contribute NT$100.0 million (US$3.4 million) through ASE Cultural and Educational Foundation in environmental projects in 2018.",1
adidas is the only sports brand that rewards both physical and purchasing activity through membership points.,0
"In September 2020, volunteers from Eurobank Bulgaria continued with the transformation of a forest path in the area of Zlatnite Mostove (Golden Bridges) in Vitosha Nature Park.",1
"For the Medium-Term Management Plan period from fiscal 2017 to fiscal 2020, we have set a quantitative target for ESG-themed investments and finance of ¥700 billion and are actively working to achieve this target.",1
"Climate change may also cause operational or hazard risk related to exceptional weather events such as more severe storms, floods and draughts resulting in e.g. unpredictable wood harvesting conditions and hydro power availability.",1
The detailed methodologies underpinning the joint MDB approach to alignment with the Paris Agreement are currently under development and are being tested to support the assessment of alignment at a project level.,1
This now accounts for 13% of total assets under allocation for Wealthify and growing.,0
Maintaining risk awareness in the organisation is engrained in Nordea’s busi- ness strategies.,0
"Risks are identified, assessed and prioritised using a common methodology.",0
"Among our initiatives, we are starting to integrate an innovative new hydrogen-based technology to enable our cement kilns to increase their use of alternative fuels by optimizing their combustion process, while lowering their consumption of fossil fuels and reducing their CO2 emissions.",1
"In line with 2018, the process adopted to define the 2019 matrix of materiality involved interviews with the top management of Atlantia and its main subsidiaries, as well as the use of the Datamaran platform to examine the external perspective and context, through an automated analysis of the multitude of information available from public sources, including company reports, regulations, voluntary initiatives, news and social media The resulting matrix of materiality was submitted to the Atlantia Control, Risk and Corporate Governance Committee during the session held on 14 April 2020 and to the Board of Directors of Atlantia during the meeting held on 17 April 2020, was was approved by the latter together with this Report.",0
Completion of the modernization of the power section of EW Gałąźnia Mała with a capacity of 4.25 MW in September 2019.,0
"JetBlue is also proactively establishing its own pilot talent pipeline, making it easier for those interested in JetBlue to receive the necessary training to become JetBlue pilots.",0
[5] Location-based emissions.,1
"Launched by Bill Gates during the Conference of the Parties - Climate Change 21 conference, the coalition combines innovative re- search funded by public-private partnerships; - BNP Paribas helped draft the Charter for Engagement 'Women leading climate action', of the Women's Forum, a charter that has now been signed by nearly 400 corporations, opinion leaders and other organisations.",1
"[In addition to third - party funds , Kempen Asset Management also manages
 our private banking discretionary management mandates and Evi Beleggen
 products , amounting to total assets under management of € 10.9 billion
 at the end of 2017 ( this amount of € 10.9 billion is not included in
 Asset Management ’s total AuM of € 45.5 billion ) .]",0
Effectively managing each risk type supports preventing adverse reputation outcomes.,0
"[In response to this challenge , BBVA is working on the launch of specific
 training itineraries in Sustainability , divided into three levels which
 have been selected with a focus on the two dimensions of the new
 sustainability strategy : climate action and inclusive growth .]",1
"The Company’s site assessments revealed that 34, or 23%, of its Properties contain asbestos-containing materials and that historical operations at or near some of its Properties, including the operation of underground storage tanks, may have caused soil or groundwater contamination.",1
The € 500 million bond has a term of eight years and a coupon of 0.00%.,0
"[Greenhouse gas Mitigation Measures Our five year Greenhouse gas
 mitigation plan consists of three key elements - Energy Efficiency (
 Reduce ) , Renewable Energy ( RE ) Purchase ( Replace ) and Travel
 Substitution ( Reduce and Replace ) ; of this , RE procurement will
 contribute the maximum , 80 % share to Greenhouse gas emission mitigation
 strategy for Scope 1 and 2 .]",1
"During the 2000 period, Core Communities received a cash payment of $8.5 million relating to a receivable from a public municipality providing water and wastewater services to St. Lucie West, resulting in a $4.3 million gain.",1
"FY18 non- GAAP diluted earnings per share grew 9 percent on a comparable basis, or 10 percent on a comparable, constant currency basis.",0
"The wholesale banking sector is a mature, highly competitive market with competition arising from banks, large global investment firms, and independent niche dealers.",0
"Through the Climate Action 100+ initiative, VicSuper is engaging with investee companies to reduce emissions in line with the goals of the Paris Agreement, and to strengthen governance practices and financial reporting on climate change.",1
"[BBVA is focusing on increasing its activity in telecommunications
 infrastructures , given the social importance they have as facilitators
 of access to new technologies ( ' narrowing the digital divide ' ) ,
 digitization and contribution to economic development : ADAMO :
 Acquisition by the Swedish fund EQT of the fastest growing independent
 fiber supplier in Spain , whose main focus is rural communities .]",0
We calculate carbon intensity from IEA’s projected generation mix and carbon emissions through 2030.,1
"We assess the regulatory approval process and where the particular product stands in relation to that approval process, including any known safety or efficacy concerns, potential labeling restrictions and other impediments to approval.",0
The goal is to reduce Scope 1 and 2 greenhouse-gas emissions by 20% by 2025 from a 2018 base year.,1
"This started years ago with the separation of property assets from fi nancial and retail companies, and has continued to occur with power plants being separated from industrial companies, timber assets from forest product manufacturers, and port terminals from shipping companies.",1
"The project was set up by the Wildlife Conservation Society, the government of Madagascar and other partners that worked closely with the local communities living in the Makira plateau in north-eastern Madagascar.",1
"Unfortunately, this progress has come at a cost.",0
You should not place undue reliance on these statements.,0
"Loss or impairment of key manufacturing sites, inability to procure sufficient raw materials, disruption to transportation of raw materials or finished goods, etc. as result of an extreme weather event could disrupt our operations if the response to such an event is not effectively managed and remedied.",1
"The Group and its customers are exposed to climate related events, including climate change.",1
"As a founding member of the Australian Business Roundtable for Disaster Resilience & Safer Communities, IAG works collaboratively with governments to effect change in public policy, increase investment aimed at building safer and more resilient communities and working to improve the capacity of people and businesses to better withstand future natural disasters.",1
"The current model for financing renewables is an example of inefficient distribution of effort, since, even though the electricity sector accounts for only around 25% of energy consumption, it is the electricity consumers who bear most of these costs (more than 80% in Portugal and Spain).",1
And the best way to attract the right talent is by continuously developing new business runways and fostering a culture of innovation that will attract like-minded people.,0
Climate-related risks and opportunities can be found in the respec- tive categories of the risk and opportunity report according to their cause.,1
"On top of this, we issued our first green bond for €1,000 million as a starting point for a global plan on sustainable emissions.",1
"Thus, there is a very gradual deceleration towards more sustainable growth rates.",0
"In total, the Fund has divested from equities and corpo- rate bonds in 79 companies as a result of financial climate risks.",1
Assess climate change scenarios of key material risks.,1
"In addition, on an annual basis, subject to then-applicable high water marks, HPS receives a base performance fee equal to 10% of the income generated on the non-investment grade portfolio, and is eligible to earn an additional performance fee equal to 25% of any such investment income in excess of a net 10% return to us after deduction for paid and accrued management fees and base performance fees, with the total performance fees not to exceed 17.5% of the Income (as defined in the investment management agreements relating to Watford Re, WICE and Watford Trust) or Aggregate Income (as defined in the investment management agreements relating to WSIC and WIC), as applicable.",1
This demonstrates the resilience of the Group’s strategy to such a scenario.,0
"In some cases, these have replaced former targets.",0
See more on the Sustainability website.,1
"These risks incorporate policy and legal risk, technology risk, market risk and reputation risk.",0
"Our risk and opportunity identification process is however not only limited to external risk factors or opportunities, it also includes an internal perspective that considers company culture, processes, projects, human resources and compliance aspects.",0
"It is expected to leverage up to US$1 billion in private sector investments in areas such as renewable energy, sustainable agriculture and forestry to help the region’s most vulnerable population segments, especially women and young girls, to better prepare and adapt to climate change.",1
"High-emitting projects undergo additional sensitivity testing, including the potential for future CCS projects.",1
"These lists include companies involved in controversial weapons and countries with high risk of violating human rights, which are automatically excluded from the list of companies in which BBVA can invest.",0
This training has now been converted into an on-line course which has now been shared with local units to incorporate as part of their training programmes.,0
We have a strategic cooperation relationship with major partners for realizing a closed-loop.,0
"[Many new distribution pathways were validated that provide greater
 opportunity to utilise ocean freight , especially into the emerging
 Middle Eastern markets .]",0
(iv) Power Generation Revenue from the sale of electricity is recorded at the time power is provided based upon output delivered and capacity provided at rates as specifi ed under contract terms or prevailing market rates. (v) Timberlands Revenue from timberlands is derived from the sale of logs and related products.,1
"Our objective: to reach climate neutrality by 2050, globally.",1
"To sustainably develop operational activities that are capable of flexibly responding to customer diversity, product diversity and the globally expanding market, we acknowledge that adequate risk-taking and decisive decision-making are necessary.",0
"During 2019, we participated in the Carbon Disclosure Project and aligned our responses to the Task Force on Climate-related Financial Disclosures recommendations.",1
"As we invest in Manufactured Capital to improve plant performance and pursue our growth projects, we are able to return long- term value to our Financial Capital, and strengthen our customer relationship within our Social and Relationship Capital.",0
They provide little insight into whether existing risk management processes were sufficient to identify emerging risks or whether they had to flex or amend these processes to do so.,0
O N M,0
"For this reason, aware of the key role that networks will play, the new Strategic Plan increases investment in expanding network infrastructure in Italy and abroad, for a total of €5.8 billion between 2017 and 2019.",0
"Within our overall risk management categories, we recognise a number of key non-financial risks pertaining to our supply chain, environmental impact, employees, and social issues such as labour rights, human rights and corruption.",1
Our main source of indirect (scope two) emissions is electricity used in our operations.,1
"• Our financial condition and results of operations are sensitive to, and may be adversely affected by, a number of factors, many of which are largely outside our control.",0
METRICS AND TARGETS DNB sets targets and uses metrics to help monitor and manage our climate risk.,1
"Since the beginning of 2018, PME no longer invests in coal producers.",1
"In terms of opportunities, Leonardo is mainly involved in the development of technologies for products and services with a low environmental impact (lighter aircraft and helicopters, which consume less fuel thanks to carbon aerostructures, hybrid and electric maritime propulsion systems, air traffic and vessel traffic management systems to optimise air and maritime traffic, virtual training services for pilots), the development of Earth observation solutions and data collection, to be provided to specialist operators, to monitor and limit impacts induced by climate change and the development of products and services, with special configurations that can intervene in the case of natural disasters.",1
"This will cause phenomena such as rising sea levels and abnormal weather patterns, and have a great impact on the living environments of people and other organisms.",1
3) Active Ownership: engagement and voting activities We actively engage with companies to foster their efforts in aligning with a below 2 C world in pillar 3.,1
"Komatsu has not established numerical targets for growth, profitabil- ity, and financial position in its mid-term management plan.",0
The ESG facility includes a mechanism that adjusts the margin based on carbon emissions against an annual benchmark.,1
"Building on this, we took steps in 2019 to perform an eco- nomic analysis and engage with stakeholders in the Pearl River Delta in China, which was established as a hot spot.",0
"Linked to climate change is water scarcity, a threat to 3.2 billion people.",1
"Over the rest of the portfolio, a further €255 million of assets are contracted and currently in the process of being onboarded during the first half of this year and will add to AUM during FY18.",0
"In December 2019, Eni signed an agreement with Falck Renewables for the joint development of renewable energy projects in the United States, targeting at least 1 GW of installed capacity by the end of 2023.",1
"Damage to the properties and operations of borrowers could impair asset values and the creditworthiness of customers leading to increased default rates, delinquencies, write-offs and impairment charges in the Barclays Bank Group’s portfolios.",0
"For many investors, climate change poses significant financial challenges and opportunities.",1
One of the ways we do this is through our relationship with Climate Smart.,1
"In particular, a sustained mar- ket decline in China, which accounts for approximately 30% of KONE’s sales, could have an adverse effect on KONE’s growth and profitability.",0
"The main transition risks Saint-Gobain manages the risks associated with the increasing scarcity of certain raw materials by developing the circular economy (see Chapter 3, Section 4.2).",1
"On the market side of the equation, price and volume control mea- sures can also affect our ability to achieve our targets in the short term.",0
"The value of Origin's portfolio is lower under a 1.5 C scenario compared to the 2 C case; however, it remains higher than under a low-action, Nationally Determined Contribution case.",1
The results of these efforts will serve to develop sector strategies and measure their impacts on the alignment of the loan book with the Paris Agreement goals.,1
"For example, we opposed the ballot initiative to introduce a carbon fee in Washington State, US in November 2018.",1
DEFINITIONS Scope 1 emissions are direct emissions from owned or operated facilities.,1
"Aside from the said meetings, urgent decisions were also approved via a BRC Circular Resolution.",0
"The executive team that manages our enterprise risk reporting to the Board reviews all submissions for consistency in determining scope of impacts, and comprehensiveness in determining the adequacy of current support by internal staff, the sufficiency of financial support for contractors or mitigation measures needed to manage and reduce risk, sufficiency of legal support, and the extent and sufficiency of third-party consulting support.",0
Annual contributions may be reviewed under the Framework Agreement.,0
"Climate-related physical risks are those risks resulting from climate change, which involve event-driven (acute) or longer-term (chronic) shifts in climate patterns.",1
See Management Board Report - Partners - Sustainable relationships with suppliers.,1
"The existing and new project work demonstrates the ability of the Wates Residential team to operate as both developer and contractor, in support of our business partners in delivering mixed tenure housing.",0
"As regards air conditioning, modernisation of the systems continued, with more efficient machinery, such as refrigeration units, significant results have been obtained with monitoring and diagnostic platforms that have reduced waste, for a total saving of 3.7 Gwh of electricity.",1
"For this reason, the company’s social responsibility is a circular process involving the three groups of stakeholders: the community, in the sense of the citizens, institutions and associations it is formed by; customers, to whom we offer our services, guaranteeing their safety and the safety of the infrastructures, and the supply chain.",0
"To achieve our business objectives and performance goals, we must ensure that our business strategies are aligned with the risks we face.",0
The Company Secretary acts as a secretary to the BRC.,0
"This document is printed on Core Silk, a paper containing 100% virgin fibre sourced from well managed, responsible, FSC® certified forests.",1
"Increases in the cost of dairy products and other commodities, or lack of availability, whether due to supply shortages, delays or interruptions in processing, or otherwise, especially in international markets, could have a material adverse impact on our profitability.",0
"Rising sea levels could, in the future, affect the value of any coastal assets that the Group owns or develops.",1
The game is being enjoyed by both long-time fans of the Fire Emblem series and consumers who have never played the series on dedicated video game systems.,0
That’s why making these assets as strong as they can be will always be the bedrock of growth – as reflected in the investment we have committed to upgrading the Bayswater and,0
"In particular, as a top priority of the Sustainability strategy, we have developed a carbon neutral growth strategy and are working on detailed action plans.",1
"BlackRock provided recommendations that aimed at helping the Department of Labor improve the DoL Proposal, while mitigating the potential burdens the DoL Proposal would have placed on plan fiduciaries.",0
"Risks and uncertainties Within the framework of its normal business operations, Nordea faces various risks and uncertainties.",0
"The biggest risks in the company's business are related to more frequent and severe extreme weather conditions such as heavy rainfall, storms and drought.",1
Water damages now make up more than half of our home insurance claims.,1
"Meanwhile, urban consumers are demanding greater convenience across their lifestyle choices, better mobility and light smart devices.",0
"Since 1990, we have increased our cement production by around 79 percent, while our annual energy consumption has increased by just 18 percent.",1
"APRR has undertaken to create 1,700 car-pooling spaces at 27 sites by 2021, investing a total of €10.6 million, while AREA will invest €1.7 million to create 250 spaces at five sites in the same timeframe.",0
"Be assured, we are not prepared to sit idly by.",0
The following principles underline Equinor’s approach to corporate governance: • All shareholders will be treated equally.,0
"The effectiveness of this element is determined by the thoroughness of efforts to plan, prepare and exercise in advance of events.",0
in- tegrating components from several Swatch Group companies.,0
Climate change The EIB Group has ambitious targets to grow its support for climate action and environmental sustainability.,1
All capital expenditures must satisfy clearly defined requirements in terms of profitability.,0
"[Potential risk Disruptions to operations and client services Actions to
 mitigate risk - We identify properties that we lease or own , which
 contain business processes and supporting applications that require
 enhanced facility infrastructure to mitigate site disruptions , such as
 those caused by extreme weather events .]",1
"Countries, companies, and merchants who do not use this certification system in its entirety are excluded from trade.",0
"For its power business, AC Energy Corporation competes with other power generating companies in generating and supplying power to the Company's wholesale and retail customers.",0
"Energy policy Throughout FY2018, national energy policy remained highly topical within Australia.",1
Enagás has received the Healthy Workplace certification.,0
"With its rich culture and breathtaking landscapes, the Yunnan region provides the best natural environment to create this new wine.",1
"At the request of the Board's Responsible Banking, Sustainability and Culture Committee and the Board Supervision, Regulation and Compliance Committee, a joint session was held to review the current and emerging risks in the oil & gas and mining & steel portfolios of the Santander Group.",1
"Nearly across the board, the largest fund managers tend to vote in line with management recommendations and generally support very few shareholder proposals, which typically advocate for sustainable and responsible business practices.",1
Business Opportunities MUFG aims to contribute to environmental and social sustainability and help realize United Nations Sustainable Development Goals (SDGs) through financial services.,1
"While the primary reasons for this purchase were to demonstrate environmental leadership, a secondary beneft is that the company now has a long-term contract to buy carbon-free power.",1
"This means that consumption increases until 2025 and then starts a gradual but significant decline as systems collapse, supply routes are disrupted and health and safety issues take precedence over discretionary items.",0
"In addition, all crewmembers can take an online human trafficking course.",0
"This is why noise protection is a high-priority issue for the Group, whose efforts begin from the planning and design stages of the new works, with the development of innovative solutions, tools and methods to guarantee optimal environmental conditions for citizens.",1
Liability risk associated with climate change a.s.r.’s,1
"[Since its approval in 1996 , PSEG has adhered to a corporate EHS policy ,
 which reflects the principles according to which PSEG operates in eight
 areas : - Associate health and safety - Nuclear safety - Climate change -
 Pollution prevention and resource conservation - Environmental compliance
 - Risk reduction - Open communication - Continuous improvement Employees
 at PSEG support its implementation through a collaborative effort across
 various lines of our business .]",1
Risks are assessed by the respective risk owners and aggregated in a risk map by the risk management function.,0
"BB DTVM, by strategic direction, performs extensive asset screening considering socioenvironmental and corporate governance aspects.",1
"Limited transportation infrastructure risks The profitability of Equinor’s oil and gas production in a remote area may be affected by an infrastructure constraint Equinor's ability to commercially exploit discovered petroleum resources will depend, among other factors, on infrastructure to transport oil and gas to potential buyers at a commercial price.",1
"Currently, our products use an average of 28 percent of constituents to replace clinker, resulting in one of the lowest levels of clinker content in the sector.",0
"To do so, we participated in an industry working group that brought together Canadian financial institutions to discuss TCFD-related disclosures.",1
"$15-20 billion in projected savings for the banking sector by 2022 thanks to blockchain technology* in manufacturing efficiency over the next five years, contributing $500 billion in annual added value to the global economy.",0
It also created a new mission statement to express its basic management concept of creating new value for stakeholders in and outside the Group.,0
"It is powered by solar energy, with the product moved using solar power conveyors instead of diesel trucks, reducing carbon dioxide emissions by 80% and power costs by 30%.",1
We have already achieved our 2020 operational target set in 2010 by reducing our carbon emissions by 66% and we have a long-term reduction target of 70% by 2030.,1
"The risk assessment consists of the identification, assessment and analysis of potential threats and vulnerabilities.",0
The Board has oversight of the Group's operations to ensure that internal controls are in place and operate effectively.,0
"Identifying, quantifying and managing risk is complex and challenging.",0
"The effectiveness of the Bank’s internal control over financial reporting has been audited by the independent auditors, Ernst & Young LLP, a registered public accounting firm that has also audited the Consolidated Financial Statements of the Bank as of, and for the year ended October 31, 2020.",0
The Product Steering Board (PSB) monitors the development of the car fleet’s CO2 emissions in markets where such emissions are regulated.,1
The additional revenue from the business combination with Sprint in the United States was a decisive factor.,0
"The International Finance Corporation and the European Investment Bank also participated in the fund, which will invest in bonds issued by financial institutions and support climate and environmental projects.",1
"CN's capital spending also included $1.2 billion on strategic initiatives to increase capacity, enable growth and improve network resiliency, including line capacity upgrades and information technology initiatives, $0.9 billion on equipment capital expenditures, including the acquisition of 154 new high-horsepower locomotives and 560 new grain hopper cars, and $0.2 billion on implementation of Positive Train Control (PTC), the safety technology system mandated by the U.S. Congress.",0
The Group considers risk management to be the key point in the financing business.,0
We won’t invest in any bank which lends to an Adani Carmichael coal mine.,1
"Similarly, the Seed’Innov fund aims to support all the Group’s low-carbon innovations, from the initial R&D stage and trials through to their introduction on the market.",1
"Action has been required to address these risks, particularly in the following areas:",0
"Lack of transparency around future market developments, fears of recession, and the effects of intense price competition overshadowed the general economic recovery in this period.",0
"The transition risks are determined by largely uncertain factors such as policy and regulatory changes, political, social and market dynamics and technological innovations.",0
"The operation of these facilities is expected to help reduce CO emissions by approximately 27,000 tonnes per",1
"To do so, they must invest in communities the same way they invest in their own businesses.",0
"Management's Discussion and Analysis of Financial Condition and Results of Operations 77 driven by lower estimated losses for the 2017 and 2018 California wildfires, including a $260 subrogation benefit from PG&E, as well as a reduction in losses for various 2017, 2018 and 2019 wind and hail events.",1
Improving our energy efficiency reduces the carbon intensity of our products and lowers our production costs.,1
"As there is still no industry- wide definition for 'green' finance, we are conservative and transparent in our assumptions, and report our share of capital market transactions where we have played an active role, not the total deal value of transactions that may have multiple banks involved.",1
"We also maintain a separate compliance function which is operated as the Social & Environmental Affairs Team (SEA) to evaluate supplier-facing social and environmental compliance performance and human rights impacts, reporting, through the General Counsel, to the CEO. ¬",1
"Foreign, federal, state and local regulatory and legislative bodies have proposed various legislative and regulatory measures relating to climate change, regulating greenhouse gas emissions and energy policies.",1
"The company also introduced its Dual-Pixel image sensor that delivers a DSLR camera-level phase-detecting autofocus on a mobile platform to provide device users with fast photo shooting and premium im- age quality, even in low light environments.",0
Our analysis of a representative sample of CFD client accounts found that these products were increasingly being sold to retail clients and that 82% of clients lost money on these products.,0
"The net proceeds from the offering will be used to fund renewable energy, water conservation, energy efficiency and green building projects.",1
This is combined with our own analyses.,0
"Changes in precipitation patterns and extreme weather conditions such as floods, storms, droughts and fires may impact our plantations and the forests we source wood from and could result in fibre supply chain interruptions and higher fibre costs.",1
In a challenging market we are conscious of the obligation to build on our strengths and retain our financial and operational stability.,0
Climate risk has emerged as one of the top environmental risks for the Bank.,1
"The Board strives to ensure that its corporate governance practices provide for the effective stewardship of the Company, and it regularly evaluates these practices to ensure they are in keeping with the highest standards.",0
We also work with the BEI on the 'Soft Commodities' Compact and the fight against deforestation.,1
"[Underlying Profit Key Drivers • Transport , logistics and asset
 management costs ( including external factors such as fuel and freight
 prices , as well as labour costs ) ; • Plant operating costs in relation
 to management of service centre networks and the inspection , cleaning
 and repair of assets ( including labour costs and raw materials costs ) ;
 • Other operational expenses ( primarily overheads such as selling ,
 general and administrative expenses ) ; and • Depreciation , as well as
 provisioning for irrecoverable pooling equipment .]",0
Nedbank has integrated lessons learned in our CRMF.,0
"Societe Generale's leading position in the renewable market is confirmed by the recently issued Dealogic league tables for 2018, in which the Group was ranked N 2 for both Lending and Financial Advisory in the EMEA renewable market.",1
"Derived from the beliefs of our founder Sir Ove Arup, they shape our goals and our behaviour, wherever we are working.",0
Your Board is actively engaging with management on this critical task.,0
"We have streamlined our Crisis Response and Emergency Preparedness systems, and we continuously improve our ability to rapidly mobilize and effectively respond to crises globally.",0
"We have committed to extending a total of ¥20 trillion for sustainable financing over a period spanning fiscal 2019 through fiscal 2030 (of this, ¥8 trillion will be used for environmental finance).",1
"Developments in these and other external factors may affect customers’ use of EVs and, therefore, our EV transition goals.",1
"Group environmental impacts: With over 83,000 employees in more than 100 countries, the Group’s operations impact on the environment, particularly as a result of travel, energy consumption and waste.",1
"In November, Fortum launched a voluntary public takeover offer to all Uniper shareholders at a total value of EUR 22 per share implying a premium of 36% to the price prior to intense market speculation on a potential transaction at the end of May.",0
– Our environmental management system provides a framework to help us oversee our environmental responsibilities effectively and meet our targets.,1
"This was partially offset by increased sales in our Building Products Division driven by a strong residential sector in the United States (US), particularly in Repair, Maintenance and Improvement (RMI) activity.",0
"A 40% reduction by 2030 will be achieved through large industrial measures, including energy efficiency, digitalization and launch of several electrification projects.",1
Governments alone also cannot address the challenges laid out in the SDGs.,1
● Developed nations are expanding the application of the global water management system.,1
"Currently, Enagás has obtained ISO 27001:2013 certification for its logistics and commercial systems, gas pipeline control systems and industrial control systems for each type of infrastructure that it operates.",0
"While working to improve profitability by promoting cost reductions in each business, we will make prioritized capital injections in the necessary domains with respect to capital expenditures and R&D expenses for growth, tying this into the next breakthrough.",0
"In order to achieve Environmental Future Vision 2050, we set out the following breakdown of greenhouse gas (GHG) reduction targets for FY2030 and are promoting initiatives to achieve such targets.",1
"Linde evaluates the direct and indirect business risks, consults with vendors, insurance providers and industry experts, makes investments in suitably resilient design and technology, and conducts regular reviews of the business risks with management.",0
These risks normally fall within our low-risk appetite level as there is no strategic benefit from accepting the risk and accepting that it is not in line with our vision and values.,0
"Through ecoCare, we engage local community volunteers in carrying out conservation and rehabilitation activities.",1
"Payments into or withdrawals from time deposits with maturities of more than three months, as well as the timing of acquisition or sale of short-term investment securities, may have an upward or downward impact on net cash provided by (used in) investing activities.",0
"[For example , in 2018 , the impact of natural disasters was significant
 with a series of devastating wildfires in the U.S. as well as floods in
 several geographies around the globe .]",1
"Nordea has defined clear risk and liquidity management frameworks including policies and instructions for different risk types, capital adequacy and capital structure.",0
"This broad, detailed study found BNP Pari- bas' business model to be resilient to these risks, with respect to: o its businesses, and the sector and geographic classifications of its portfolios; o the measures taken to mitigate these risks.",0
There may also be consequences for relations with suppliers and intermediaries.,0
"The CRRC includes the following roles: the Chief Communications and Reputation Ofcer, the Chief Enterprise Responsibility Ofcer, the Environmental Sustainability Director, Chief Ethics Ofcer, the Deputy General Counsel, and many others.",1
"This could increase overall system costs and reduce visibility over the network, potentially slowing our responsiveness to disruptive events.",0
"We could suffer losses and our business has been and could be adversely affected by the failure to adopt and implement effective risk management We have implemented risk management strategies, policies and internal controls involving processes and procedures intended to identify, monitor and manage risks facing the Group.",0
